type,subtype,label,sub_type,timestamp,Monitoring_type,findings,content,assessment_type,results,movement_type,destination,enforcement_type,outcome,activity_type,participants,thing_collected,reference,date,time,friendship_type,permission_type,start_date,end_date,report_type,submission_date,jurisdiction_type,authority_level,coordination_type,operational_role
Event,Communication,Communication,Event_Communication_85,1/10/40 12:44,,,"Seawatch, Green Guardians HQ here. We need additional monitoring around Nemo Reef's southern boundary. Horizon and Sentinel have reported multiple tourism vessels crossing protected zones. Please coordinate patrol schedule with them for the next two weeks.",,,,,,,,,,,,,,,,,,,,,,
Event,Communication,Communication,Event_Communication_87,2/10/40 08:04,,,The Lookout here! Just spotted some rare sea turtles near Nemo Reef this afternoon. Magnificent creatures! Don't forget about our birdwatching trip tomorrow at 7 AM. The weather looks perfect for spotting those migratory species!,,,,,,,,,,,,,,,,,,,,,,
Event,Communication,Communication,Event_Communication_89,2/10/40 08:07,,,"Mrs. Money, it's The Intern. I wanted to follow up on my earlier message about any tasks you need help with today. Also, The Lookout mentioned spotting sea turtles near Nemo Reef. Should we be aware of any conservation concerns there?",,,,,,,,,,,,,,,,,,,,,,
Event,Communication,Communication,Event_Communication_90,2/10/40 08:09,,,"Intern, it's Mrs. Money. Yes, we're aware of conservation concerns at Nemo Reef. Those sea turtle sightings are precisely why we need careful financial planning. I'll need you to compile some public conservation reports for our records.",,,,,,,,,,,,,,,,,,,,,,
Event,Communication,Communication,Event_Communication_91,2/10/40 08:11,,,"Intern, Mrs. Money here. Focus specifically on turtle migration patterns and protected breeding grounds in the Nemo Reef conservation reports. Also gather any information about current protection zone boundaries and recent enforcement actions. This is critical for our meeting tomorrow.",,,,,,,,,,,,,,,,,,,,,,
Event,Communication,Communication,Event_Communication_92,2/10/40 08:13,,,"Hey The Lookout, The Intern here! Just finished gathering those conservation reports for Mrs. Money. Looking forward to our birdwatching tomorrow at 7 AM. Quick question - how close were those sea turtles to shore when you spotted them?",,,,,,,,,,,,,,,,,,,,,,
Event,Communication,Communication,Event_Communication_94,2/10/40 08:15,,,"The Lookout here! Those sea turtles were pretty close to shore, maybe 50 yards out from Nemo Reef. Unusual to see them so close! Don't forget your sunscreen tomorrow - forecast says it'll be bright. See you at Sunrise Point!",,,,,,,,,,,,,,,,,,,,,,
Event,Communication,Communication,Event_Communication_95,2/10/40 08:50,,,Haacklee Harbor responding to Osprey inquiry. We have three vessels available for charter this week. Noticed you were redirected from Mako's crew? Interesting how many vessels are asking about eastern waters lately. Let me know your requirements.,,,,,,,,,,,,,,,,,,,,,,
Event,Communication,Communication,Event_Communication_97,2/10/40 08:52,,,"Mako, this is Osprey. Wondering if you're available for charter tomorrow for a group of tourists wanting to explore the bay area? I was redirected from your crew to Haacklee Harbor, but would prefer working with you.",,,,,,,,,,,,,,,,,,,,,,
Event,Communication,Communication,Event_Communication_99,2/10/40 08:54,,,"Himark Harbor, this is Mako. We'll remain docked at slip #14 today. Davis and the Sailors team departed at 0600 for city offices to file special event paperwork. Vessel is undergoing routine maintenance until their return.",,,,,,,,,,,,,,,,,,,,,,
Event,Communication,Communication,Event_Communication_100,2/10/40 08:56,,,Himark Harbor to Oceanus City Council. Daily report: Minimal vessel activity today. Mako and Remora remain docked. Sailors Team representatives traveled to City Hall for event permission paperwork. Marlin has expressed concerns about catch quotas affecting local fishermen.,,,,,,,,,,,,,,,,,,,,,,
Event,Communication,Communication,Event_Communication_102,2/10/40 08:59,,,"Samantha, this is Oceanus City Council. Regarding your Nemo Reef permit application - filming in protected areas requires special environmental assessment. Please attend our office hours tomorrow to discuss alternatives, as northwest Nemo Reef has recently received heightened protection status.",,,,,,,,,,,,,,,,,,,,,,
Event,Communication,Communication,Event_Communication_103,2/10/40 09:02,,,"Hi Sailor Shifts Team, Samantha Blake here. The City Council has concerns about Nemo Reef's northwest section due to heightened protection status. I'm meeting with them tomorrow to discuss alternatives. Will update you after the meeting.",,,,,,,,,,,,,,,,,,,,,,
Event,Communication,Communication,Event_Communication_106,2/10/40 09:59,,,"EcoVigil, this is Green Guardians HQ. We're documenting multiple protected zone violations at Nemo Reef. Please coordinate with Horizon to establish a monitoring station at the eastern boundary for the next week. Send daily reports directly to headquarters.",,,,,,,,,,,,,,,,,,,,,,
Event,Communication,Communication,Event_Communication_109,2/10/40 10:02,,,"Horizon, this is EcoVigil. Green Guardians has tasked us to establish a monitoring station with you at Nemo Reef's eastern boundary. Can we coordinate equipment and schedules for the week-long operation? Standing by for your response.",,,,,,,,,,,,,,,,,,,,,,
Event,Communication,Communication,Event_Communication_110,2/10/40 10:04,,,"EcoVigil, Horizon here. Affirmative on joint monitoring station. I can provide sonar equipment and water quality sensors. Suggest setup tomorrow at 0800 at coordinates 27.45N, 82.32W. Can accommodate two of your technicians onboard. What equipment are you bringing?",,,,,,,,,,,,,,,,,,,,,,
Event,Communication,Communication,Event_Communication_111,2/10/40 10:06,,,"Horizon, EcoVigil here. We'll meet you tomorrow at 0800 at the coordinates. Bringing underwater cameras, GPS tracking buoys, and two marine biologists. Do you have recent activity logs from the area we should review before deployment?",,,,,,,,,,,,,,,,,,,,,,
Event,Communication,Communication,Event_Communication_112,2/10/40 10:09,,,"EcoVigil, Horizon here. Yes, I have activity logs from the past 72 hours showing increased vessel traffic. Will prepare data visualization of hotspots. Also bringing underwater drones for reef inspection. How long will your team need for setup?",,,,,,,,,,,,,,,,,,,,,,
Event,Communication,Communication,Event_Communication_113,2/10/40 10:21,,,"Hello Sailor Shifts Team, Samantha Blake here. I've been researching alternative locations with similar aesthetics to Nemo Reef. Could you provide your secondary location preferences before my meeting with the City Council tomorrow?",,,,,,,,,,,,,,,,,,,,,,
Event,Communication,Communication,Event_Communication_115,2/10/40 11:01,,,"Mako, Davis here. Thanks for the site assessment. The Coral Point exposure is concerning, and those Dolphin Bay currents could damage our equipment. Let's discuss alternative locations when you return to Himark. Rodriguez will help with logistics.",,,,,,,,,,,,,,,,,,,,,,
Event,Communication,Communication,Event_Communication_117,2/10/40 11:04,,,Mako to Sailor Shifts Team. Vessel remains docked at Himark Harbor slip #14 as scheduled. Davis and your team departed at 0600 for city paperwork filing. Routine maintenance underway until your return. Any change to afternoon schedule?,,,,,,,,,,,,,,,,,,,,,,
Event,Communication,Communication,Event_Communication_118,2/10/40 11:45,,,Himark Harbor to Oceanus City Council. Update: Sailors Team members have gone to City Hall for event permits. Minimal harbor activity today with Mako and Remora remaining docked. Serenity has requested premium berthing for tonight. Anything you need from us?,,,,,,,,,,,,,,,,,,,,,,
Event,Communication,Communication,Event_Communication_119,2/10/40 11:48,,,"Himark Harbor, this is Oceanus City Council. Thank you for your update. Please inform Sailors Team that their permit applications are being processed. We've approved Serenity's premium berthing request for tonight. No additional actions required at this time.",,,,,,,,,,,,,,,,,,,,,,
Event,Communication,Communication,Event_Communication_120,2/10/40 11:50,,,"Boss, it's Mrs. Money. I'm meeting The Middleman at 7PM tonight to discuss the Nemo Reef loophole. I've prepared financial projections and identified discreet funding sources. The Intern is compiling conservation reports focusing on protection boundaries.",,,,,,,,,,,,,,,,,,,,,,
Event,Communication,Communication,Event_Communication_121,2/10/40 12:07,,,"Mako, this is Marlin. Have you seen these new commercial licensing costs? Between that and mandatory equipment upgrades, I'm barely staying afloat. My family's fished these waters for generations. How are you managing?",,,,,,,,,,,,,,,,,,,,,,
Event,Communication,Communication,Event_Communication_123,2/10/40 12:09,,,"Marlin, Mako here. The new licensing costs are brutal. I'm managing by diversifying - tourism charters keep us afloat. Currently docked at Himark for maintenance while Davis and the Sailors team handle paperwork downtown. Maybe worth exploring similar arrangements?",,,,,,,,,,,,,,,,,,,,,,
Event,Communication,Communication,Event_Communication_124,2/10/40 12:10,,,"Remora, this is Marlin. These new commercial licensing fees are crippling us small operators. I hear Mako's doing tourist charters to stay afloat. Have you found any workarounds for the mandatory equipment upgrades? My sonar replacement alone is three months' profit.",,,,,,,,,,,,,,,,,,,,,,
Event,Communication,Communication,Event_Communication_126,2/10/40 12:13,,,"Mr. Jensen, this is Miranda. I've been observing unusual activity at Nemo Reef. Multiple vessels circling the protected area and someone was filing permits at city hall. Should I continue surveillance or return with my findings?",,,,,,,,,,,,,,,,,,,,,,
Event,Communication,Communication,Event_Communication_128,2/10/40 12:14,,,"Miranda, this is Clepper. Stay on surveillance at Nemo Reef. Document all vessel activities and get photos if possible. Also, find out who's filing those permits and what they're requesting specifically. This could be our next big story.",,,,,,,,,,,,,,,,,,,,,,
Event,Communication,Communication,Event_Communication_130,2/10/40 12:16,,,"Mr. Jensen, Miranda reporting in. I've identified three vessels repeatedly circling Nemo Reef - two commercial and one private yacht. The permit application was filed by someone named Rodriguez from 'Sailor Shifts Team' requesting access for 'environmental sampling.' Continuing surveillance as instructed.",,,,,,,,,,,,,,,,,,,,,,
Event,Communication,Communication,Event_Communication_131,2/10/40 12:17,,,"Miranda, Clepper here. Great work identifying those vessels. I need you to dig deeper on this Rodriguez character and the 'Sailor Shifts Team.' Get photos of their activities and any documentation of their sampling methods. This environmental angle seems suspicious.",,,,,,,,,,,,,,,,,,,,,,
Event,Communication,Communication,Event_Communication_132,2/10/40 12:21,,,"Miranda, Clepper here. Follow the money trail on Rodriguez. Check if 'environmental sampling' permits have been filed before by this group. Get closer images of their equipment and try to identify what specific minerals they might be prospecting for. This could be major environmental exploitation.",,,,,,,,,,,,,,,,,,,,,,
Event,Communication,Communication,Event_Communication_134,2/10/40 12:22,,,"Mr. Jensen, Miranda reporting. I've accessed public records on Rodriguez - he's connected to a mining consortium with previous violations in protected areas. Their equipment appears designed for core sampling, not environmental research. I've documented everything and am continuing surveillance.",,,,,,,,,,,,,,,,,,,,,,
Event,Communication,Communication,Event_Communication_135,2/10/40 12:23,,,"Miranda, Clepper here. Get closer to their sampling operation - I need to know exactly what they're extracting. Also, check if Rodriguez has political connections shielding these activities. This story could expose major environmental crimes.",,,,,,,,,,,,,,,,,,,,,,
Event,Communication,Communication,Event_Communication_136,2/10/40 12:27,,,"Mako, Osprey here again. Just checking if you received my earlier message about charter availability for tomorrow? Group of six tourists wanting a half-day bay tour. Haacklee has options but I'd prefer working with your crew if possible.",,,,,,,,,,,,,,,,,,,,,,
Event,Communication,Communication,Event_Communication_139,2/10/40 12:46,,,"Osprey, this is Mako. Received your charter request. Available tomorrow for your group of six. We'll be at Himark Harbor slip #14 by 0800. Half-day bay tour works perfectly. Confirm time and special requests?",,,,,,,,,,,,,,,,,,,,,,
Event,Communication,Communication,Event_Communication_141,2/10/40 12:48,,,"Mako, Osprey here. Perfect, 0800 at Himark Harbor works for my tourists. Any scenic spots you'd recommend for the bay tour? Will have them bring their own refreshments. Confirming half-day tour ending around 1300.",,,,,,,,,,,,,,,,,,,,,,
Event,Communication,Communication,Event_Communication_142,2/10/40 12:50,,,"Rodriguez, Mako here. Currently docked at Himark Harbor slip #14. Davis mentioned you'd help with logistics for alternative locations. Vessel's undergoing maintenance while the Sailors team is at city offices filing paperwork. When can you come by?",,,,,,,,,,,,,,,,,,,,,,
Event,Communication,Communication,Event_Communication_143,2/10/40 12:53,,,"Mako, this is Small Fry. I can be at slip #14 in about 30 minutes. I've got some location alternatives mapped out for review while the Glitters Team handles the paperwork downtown. Need anything specific before I arrive?",,,,,,,,,,,,,,,,,,,,,,
Event,Communication,Communication,Event_Communication_145,2/10/40 12:56,,,"Himark Harbor, this is Mako. Confirming extended docking at slip #14 today. Davis and Sailors team departed at 0600 for city paperwork filing. Expect maintenance crew arrival soon. Any harbor notices we should be aware of while stationary?",,,,,,,,,,,,,,,,,,,,,,
